GENE	CHR	START	END
27246	1	145600990	145699005
11126	1	145685798	145725639
5174	1	145717662	145774207
653519	1	145754595	145837103
200030	1	146022542	146092633
5565	1	146616685	146654168
2330	1	146645884	146707390
9557	1	146704291	146777447
607	1	147003222	147108022
51205	1	147109168	147152634
2702	1	147218332	147263165
2703	1	147364946	147391396
51463	1	147390506	147475753
25832	1	147993031	148035865
645142	1	148191752	148212536
100288142	1	148240249	148357262
284565	1	148545986	148606267
730262	1	148634011	148654795
728945	1	148796015	148816799
645262	1	149295909	149324610
100996713	1	149359801	149390524
642441	1	149566569	149587490
199882	1	149684415	149711346
2209	1	149744232	149774074
440689	1	149744245	149793965
101927767	1	149754079	149775403
653604	1	149774780	149795236
8370	1	149794170	149816197
126961	1	149802259	149822765
8337	1	149803785	149824318
723790	1	149812628	149833161
333932	1	149814181	149834687
554313	1	149820749	149842776
8349	1	149846010	149868232
8338	1	149848525	149868961
317772	1	149849019	149869466
51027	1	149861110	149882348
9900	1	149864870	149899434
10262	1	149885209	149911449
10903	1	149890543	149918791
56957	1	149902229	149992686
11311	1	150029350	150127505
51177	1	150112170	150141825
81611	1	150180717	150218504
23632	1	150219554	150247478
51107	1	150227799	150251609
79630	1	150234687	150263335
148523	1	150244930	150269505
54460	1	150256262	150291414
9129	1	150283928	150335704
23248	1	150326624	150459042
80222	1	150449840	150490085
1893	1	150470487	150496265
54507	1	150511846	150543413
4170	1	150537027	150562214
2029	1	150584599	150612098
55204	1	150608701	150679672
84072	1	150660535	150703372
1520	1	150692672	150748433
1513	1	150758684	150790917
405	1	150772181	150859244
9869	1	150888815	150947389
29956	1	150927649	150957479
8416	1	150944499	150978114
55793	1	150959213	150990854
58497	1	150970867	151018189
149428	1	150999029	151030076
54964	1	151010259	151033896
56882	1	151013447	151042125
10962	1	151022151	151050973
126626	1	151032784	151101007
10500	1	151094161	151129146
79626	1	151119095	151142731
100534012	1	151119105	151152773
388695	1	151122224	151148424
79005	1	151128482	151152773
29765	1	151132463	151158547
6944	1	151138776	151172689
8394	1	151161021	151232007
5710	1	151217176	151249955
57592	1	151244094	151274381
5298	1	151254273	151310191
5993	1	151303116	151329785
8991	1	151326778	151355210
5692	1	151362041	151384412
23126	1	151365200	151455753
57530	1	151473331	151521168
7286	1	151502781	151566059
81609	1	151574454	151681559
11189	1	151662534	151699290
284485	1	151684013	151712082
65005	1	151722119	151746040
51686	1	151725445	151753806
11022	1	151732741	151773052
339398	1	151762765	151787882
6097	1	151768547	151814348
100191040	1	151800339	151823033
284486	1	151808220	151836173
117145	1	151833342	151892361
6281	1	151945386	151976714
6282	1	151994982	152019511
100131107	1	152042033	152063058
126637	1	152046620	152071540
7062	1	152068793	152097930
126638	1	152116071	152141704
388697	1	152174552	152206672
2312	1	152264651	152307679
388698	1	152311213	152342482
49860	1	152371719	152396750
254910	1	152473320	152494653
54544	1	152476978	152498481
353145	1	152528175	152549229
84648	1	152541860	152562980
353144	1	152563138	152583562
353143	1	152576287	152596574
353142	1	152585310	152605579
353141	1	152625887	152647135
353140	1	152637791	152659050
26239	1	152648599	152669877
353139	1	152660840	152681918
199834	1	152671523	152691910
100129271	1	152681998	152702905
448834	1	152720506	152744529
353137	1	152738848	152759445
353135	1	152748753	152770902
353134	1	152759227	152780657
353133	1	152767311	152789107
353132	1	152774447	152795585
353131	1	152789949	152810573
448835	1	152805330	152826459
4184	1	152840798	152867523
3713	1	152871039	152894362
163778	1	152933128	152955069
6698	1	152946564	152968290
6707	1	152964223	152986332
6699	1	152993679	153015376
6703	1	153002201	153023594
6700	1	153018596	153039988
6701	1	153032717	153054084
6704	1	153055611	153077001
6705	1	153074612	153095989
6706	1	153112058	153133427
149018	1	153165906	153187601
574414	1	153180060	153201793
4014	1	153222179	153244600
114771	1	153260338	153293194
57115	1	153292596	153331039
6280	1	153320330	153343503
6283	1	153336184	153358075
6279	1	153352508	153405054
338324	1	153379000	153405701
645922	1	153399471	153422503
6278	1	153420220	153446559
6277	1	153497076	153518717
6276	1	153499623	153525772
6275	1	153506095	153528282
6274	1	153509805	153531734
6273	1	153523584	153548306
140576	1	153569362	153595514
57402	1	153576731	153598808
6284	1	153581275	153616582
6271	1	153590873	153614513
26097	1	153596458	153628782
23557	1	153621130	153644328
3608	1	153624264	153653504
4881	1	153641093	153676468
65123	1	153690526	153756555
11000	1	153736830	153762633
57459	1	153767201	153905451
9909	1	153891977	153929162
200186	1	153910148	153941132
27173	1	153921575	153950660
148327	1	153930315	153956840
10899	1	153936745	153961096
5872	1	153944093	153968853
6232	1	153953239	153974631
91181	1	153955166	154137592
7170	1	154117780	154174611
388701	1	154161561	154188841
25912	1	154169183	154203273
9898	1	154182427	154253986
10456	1	154235039	154258351
89872	1	154283592	154307801
57198	1	154288036	154333780
3570	1	154367669	154451926
126669	1	154432118	154484786
126668	1	154464695	154530624
55585	1	154511051	154541138
1141	1	154530257	154562354
103	1	154544533	154610456
3782	1	154659938	154852754
10654	1	154887208	154919484
57326	1	154906553	154938624
90780	1	154919502	154944258
101928120	1	154924036	154945101
6464	1	154924774	154956959
1163	1	154937118	154961725
80308	1	154945770	154975587
55891	1	154956062	154976791
51043	1	154965106	155001001
127579	1	154981003	155016257
149095	1	154996256	155033406
8751	1	155013748	155045252
1945	1	155026213	155052029
1944	1	155041348	155070014
1942	1	155090349	155117386
55974	1	155097817	155121334
54344	1	155102367	155122996
200185	1	155131884	155161331
80128	1	155135702	155167447
4582	1	155148300	155172768
7059	1	155155379	155187772
4580	1	155168490	155193625
2629	1	155194239	155224653
10712	1	155206996	155235274
10067	1	155215770	155242176
1196	1	155222659	155253305
57657	1	155237218	155269639
5313	1	155249084	155288531
2224	1	155268539	155300457
284618	1	155280251	155303938
23623	1	155280640	155310909
55870	1	155295052	155542324
55154	1	155569961	155594758
55249	1	155619233	155668823
7818	1	155647693	155718801
54856	1	155709450	155839185
23208	1	155819260	155864990
6016	1	155857599	155891193
22889	1	155872834	155914209
339403	1	155901480	155922625
9181	1	155906431	155963396
6746	1	155968839	156000758
56893	1	155992945	156033613
28956	1	156014517	156038301
57111	1	156020966	156050295
92312	1	156031804	156061789
4000	1	156042369	156119880
64218	1	156107145	156157542
9673	1	156153728	156192587
11243	1	156172779	156219868
100527963	1	156172779	156223123
632	1	156201951	156223123
79957	1	156203112	156227908
23381	1	156209015	156262676
84283	1	156242704	156272234
112770	1	156252478	156275480
391104	1	156258415	156279428
7203	1	156268752	156318206
128229	1	156297105	156326786
57127	1	156328980	156365013
10485	1	156364048	156436441
4209	1	156423513	156480634
128239	1	156485197	156552396
164118	1	156539519	156566562
128240	1	156551554	156574091
54865	1	156554100	156581288
60484	1	156579085	156605517
63827	1	156601740	156639324
10763	1	156628555	156657189
1382	1	156659398	156685608
81875	1	156681687	156708577
51093	1	156688263	156716752
79590	1	156697094	156720923
3068	1	156701899	156732240
5546	1	156727274	156780609
9047	1	156766035	156796640
4914	1	156775542	156861642
3645	1	156800665	156838712
375033	1	156853496	156896226
149499	1	156880400	156912881
9826	1	156894632	157025512
440695	1	157051835	157079600
2117	1	157084459	157118383
83416	1	157473167	157532310
83417	1	157533539	157577870
115352	1	157636271	157680775
79368	1	157705523	157757119
115350	1	157754193	157799940
922	1	157786861	157821634
55243	1	157953063	158075846
912	1	158137828	158166217
909	1	158208119	158238059
911	1	158249563	158274564
910	1	158287740	158311321
913	1	158313486	158337343
128360	1	158358312	158379256
391107	1	158379718	158400656
391109	1	158425352	158446293
343406	1	158439668	158460675
391112	1	158506918	158527895
128366	1	158522441	158543394
128367	1	158538709	158559689
128368	1	158566229	158587170
6708	1	158570496	158666506
81448	1	158659468	158680442
391114	1	158676958	158697905
128371	1	158714606	158735637
128372	1	158725534	158746472
81442	1	158736472	158757425
4332	1	158791168	158829270
149628	1	158891337	158956849
3428	1	158969682	159034945
9447	1	159018790	159056685
57863	1	159131377	159182932
2532	1	159163803	159186290
2205	1	159243678	159288014
441911	1	159273460	159294449
26476	1	159399512	159420600
127385	1	159494868	159515797
325	1	159547616	159568661
1401	1	159672079	159694396
54935	1	159740730	159762333
343413	1	159760282	159796047
56833	1	159786440	159817282
284677	1	159794264	159835544
391123	1	159814106	159842447
25790	1	159832150	159879992
8407	1	159877897	159905332
57549	1	159886829	159925386
89886	1	159911282	159934044
93183	1	159987462	160011783
3766	1	159997257	160050051
3765	1	160041360	160069212
93185	1	160051129	160078650
477	1	160075520	160123381
480	1	160111352	160166767
844	1	160150285	160181676
8682	1	160165125	160195162
50717	1	160175505	160242350
5824	1	160236599	160264941
1314	1	160248377	160323354
23385	1	160303063	160338742
4807	1	160326861	160352638
57216	1	160360364	160408468
114836	1	160444820	160503052
8832	1	160500884	160559306
6504	1	160569891	160627081
962	1	160638536	160691641
57823	1	160698865	160734611
4063	1	160755864	160808045
51744	1	160789950	160842692
55600	1	160836330	160864960
142683	1	160904810	160934589
50848	1	160955001	161001133
100131187	1	160997418	161018887
7391	1	160999041	161025769
257106	1	161006731	161049760
81607	1	161030781	161069385
126823	1	161058151	161080138
5202	1	161060346	161097866
4817	1	161077862	161105235
9191	1	161080767	161113192
51506	1	161113534	161138646
27005	1	161119248	161145516
5498	1	161125832	161158136
8703	1	161131100	161157758
9507	1	161149538	161178845
4720	1	161157209	161194185
2207	1	161175087	161199038
336	1	161182083	161203418
84134	1	161185729	161210536
9970	1	161189456	161218432
654790	1	161218517	161265240
4359	1	161264525	161289762
6391	1	161274166	161344541
257177	1	161324521	161347673
2212	1	161465205	161499360
3310	1	161484036	161506687
2214	1	161501549	161530413
9103	1	161541129	161581010
2215	1	161582986	161611753
2213	1	161622905	161658444
84824	1	161666762	161694142
127943	1	161681598	161707933
11266	1	161709558	161736952
22926	1	161726034	161943860
25903	1	161942982	162004172
9722	1	162029581	162349813
284680	1	162333515	162357017
400793	1	162338696	162366608
117157	1	162355056	162391928
127933	1	162456964	162509419
6675	1	162521296	162580379
4921	1	162592228	162766409
51478	1	162750496	162792608
339512	1	162810766	162848605
5999	1	163028396	163056592
8490	1	163102089	163301581
83540	1	163281723	163335553
5087	1	164518597	164831067
4009	1	165161104	165335952
6258	1	165360159	165424592
440699	1	165503478	165543185
4259	1	165590110	165635373
223	1	165621449	165677900
54499	1	165683528	165748159
7371	1	165786732	165890855
149297	1	166016663	166145992
57645	1	166798681	166833709
117143	1	166815747	166855654
387597	1	166872441	166954576
84944	1	166948394	167001451
10223	1	167012082	167069868
92235	1	167053314	167108402
5451	1	167180066	167406582
919	1	167389877	167497847
8804	1	167500250	167533056
92241	1	167589474	167687933
9019	1	167681187	167771156
55811	1	167768357	167893608
25874	1	167875913	167916307
55827	1	167895797	168055081
23432	1	168038780	168116905
261726	1	168138171	168181352
375035	1	168185255	168222088
9095	1	168240278	168293664
6846	1	168500003	168523235
6375	1	168535711	168561315
1805	1	168654695	168708442
101928596	1	169063226	169084145
481	1	169065947	169111960
29922	1	169091258	169347186
8548	1	169327122	169375782
57821	1	169354108	169439907
10560	1	169423147	169465208
2153	1	169471192	169565769
6403	1	169548087	169609377
6402	1	169649806	169690843
6401	1	169681781	169713220
92342	1	169751670	169774088
55732	1	169753224	169832229
57147	1	169812215	169873100
22920	1	169880461	170053882
149281	1	170105188	170146923
92344	1	170491263	170532974
5396	1	170623313	170718541
80133	1	170894612	171043906
2328	1	171050018	171096961
2327	1	171144388	171191822
2326	1	171207610	171265113
2329	1	171273318	171321223
23215	1	171444652	171572650
4653	1	171594557	171631773
8674	1	171659296	171721379
51603	1	171740761	171776856
26052	1	171800618	172397606
92346	1	172379828	172447969
5279	1	172400597	172423230
51430	1	172491494	172590973
356	1	172618185	172646013
8995	1	173000360	173030103
7292	1	173142870	173186471
9588	1	173436486	173467946
284525	1	173459604	173582233
339416	1	173567475	173649001
730159	1	173594661	173616273
27252	1	173674063	173765960
91687	1	173758688	173804325
55157	1	173783719	173837682
84614	1	173827220	173866596
462	1	173862938	173896516
149041	1	173890352	173972210
9910	1	174118552	174974445
9293	1	174407212	174428683
27101	1	174958571	174991163
63931	1	174972094	175002591
63923	1	175026994	175127202
9674	1	175116123	175172229
7143	1	175281935	175722752
64326	1	175903967	176186386
60676	1	176422307	176824737
460	1	176816441	177144024
57795	1	177130058	177261558
89866	1	177882825	177949188
9462	1	178052864	178458649
400797	1	178453034	178478769
84066	1	178472212	178502635
55103	1	178684300	178900975
9068	1	178808670	178850215
9917	1	178984939	179055702
64222	1	179040415	179077158
27	1	179058462	179208819
6646	1	179252849	179337815
126859	1	179324855	179533870
7827	1	179509674	179555086
163589	1	179550748	179670407
148753	1	179686912	179795333
163590	1	179799102	179857867
26092	1	179841177	179899212
9857	1	179913908	180094015
5768	1	180113968	180179430
89884	1	180189433	180254188
84320	1	180247352	180482022
9213	1	180591146	180869415
57710	1	180872313	180930745
10228	1	180932164	181002074
3140	1	180992561	181041074
51278	1	181047638	181069979
777	1	181442447	181785920
127665	1	182013705	182040847
2752	1	182340839	182371341
127670	1	182357252	182379751
353299	1	182409256	182539732
6041	1	182532769	182568420
6004	1	182557758	182583548
85397	1	182603036	182663502
80896	1	182748584	182809519
1660	1	182798439	182867117
81626	1	182859000	182932553
3915	1	182982572	183124727
3918	1	183137952	183224262
23057	1	183207372	183397634
9887	1	183431506	183533328
4688	1	183514697	183570056
10092	1	183585328	183615076
23179	1	183595208	183907666
403314	1	183605410	183632448
23127	1	183888988	184016904
116461	1	184010811	184053346
81563	1	184346150	184608155
80267	1	184649625	184734041
116496	1	184750159	184953718
6045	1	185004482	185081740
81627	1	185077217	185136230
54823	1	185116155	185270913
10625	1	185255520	185296461
83872	1	185693683	186170085
10216	1	186255405	186293688
7175	1	186270784	186354883
54953	1	186334890	186400503
10896	1	186359704	186380587
5132	1	186402698	186440240
5743	1	186630944	186659559
5321	1	186788032	186968113
101929766	1	189225212	189314663
339479	1	190056792	190457534
64407	1	192117592	192164945
431704	1	192276122	192346415
5996	1	192534857	192559159
6003	1	192595268	192639441
5997	1	192768169	192791407
51377	1	192971496	193039237
6738	1	193018552	193070907
51022	1	193055595	193085659
79577	1	193081088	193233945
8707	1	193137860	193165743
343450	1	196184913	196587690
3075	1	196611008	196726634
10878	1	196733925	196773203
3078	1	196778861	196811319
10877	1	196847144	196897843
3080	1	196902888	196938356
81494	1	196936667	196988804
2165	1	196997877	197046568
259266	1	197043257	197125824
360023	1	197112814	197179672
23418	1	197160592	197457585
163486	1	197463878	197754623
388722	1	197861682	197886497
56956	1	197871635	197914606
140609	1	198116108	198301550
127124	1	198482352	198520075
5788	1	198598098	198736605
2494	1	199986730	200156552
23528	1	200364075	200389186
9928	1	200510625	200599862
83479	1	200599935	200649126
23271	1	200698686	200839832
2848	1	200832083	200853306
55765	1	200850627	200894864
23046	1	200928514	201002828
779	1	200998635	201091694
647219	1	201073081	201094500
252839	1	201093900	201150710
91156	1	201149952	201208080
5317	1	201242580	201312121
7139	1	201318136	201356836
3898	1	201339966	201378669
7135	1	201362895	201400874
23612	1	201424607	201448299
1465	1	201442658	201486387
89796	1	201498243	201806102
55705	1	201788288	201863422
149345	1	201847797	201871715
25802	1	201855584	201925716
10440	1	201914619	201949789
6051	1	201941766	201985275
1999	1	201969647	201996316
9283	1	202082029	202108634
127829	1	202092532	202123871
5778	1	202106141	202140716
59352	1	202153118	202298889
29089	1	202290785	202321094
4660	1	202307830	202567697
127833	1	202549724	202689551
10765	1	202686532	202787549
5877	1	202837410	202868385
59349	1	202850230	202907766
51094	1	202899960	202937700
51706	1	202921001	202946404
92703	1	202966520	203003976
8497	1	202985649	203057864
4656	1	203042257	203065166
134	1	203086833	203146533
4608	1	203126939	203154969
1116	1	203138059	203165978
